Body,Sentiment
the most recent update changed the interface in a negative way,negative
Wasn't able to get it to work.,negative
Espero respuesta .,negative
auth error cant login,negative
I think it sux! It will not allow me to even create an account so I can pay my bill!!!!! It keeps telling me I have the wrong info but I definitely know my telephone number and know my zip code. I do not recommend this app!!!!!,negative
new update has rendered the app useless on my phone. i hate it. it wasnt much before but it worked (kinda),negative
"not optimized for wireless home internet. keeps suggesting i upgrade my ZTE 4g modem to a new phone which doesnt even support my plan. also the data usage shown is never up to date so im always over what it says, leading me to overage charges ""10g for an additional $25 whether i want it or not"". no option to halt data usage when i use up my data. it is impossible to use the 100g a month i pay for without going over. i have to shut it off before i even get close. its a costly scam. fix please.",negative
Since the update u have to tap several times to access your account to login,negative
I don't like this updated version at all.,negative
very bad. never can communicate. nevet responfs . whirling all the time. sucks.,negative
The app was easy to use but the dsl service i have is horrible. i wasnt even able to use it for half a month. i would suggest looking for a different provider if you have other options.,negative
wish I could could give it a 0,negative
more screwed up than ever now can't get in with password I used recently. att is a mess,negative
"I switched phones and now it won't let me log into the app. I've been trying for days with no success. I've had problems with the app before, it cancelled my upgrade for no reason without notifying me to which I was told, oh yeah, it does that all the time. Poor quality from a service that relies on phone technology working well.",negative
no signal,negative
sucks,negative
"can't even log on any longer. asks for password, but the submit button doesnt work.",negative
This app is okay. I have to keep signing in even tho I have fingerprint verification enabled on this app,negative
"update sucked, hope this one fixes it",negative
can not get in..same info for years..now DOESNT MATCH...you suck,negative
terrible,negative
i cant log in,negative
Junk App. I have uninstalled and reinstalled twice and the app still won't open. Quitting AT&T asap. I don't have autopay set up but they somehow charged my card 20$ over my total bill due and over drafted my account. Fed up and switching to Sling.,negative
bad,negative
awful app. awful company,negative
could be more user friendly,positive
Since the update it will not even give me access to manage my account.,negative
App seems to have some kind of bug that continues to always tell me the site is offline and they are trying to make it a better experience for me. That I should call if I need account info.,negative
shuts down often and has so many glitches,negative
Slow and buggy,negative
be careful this app is easy for anyone to to hack into it..,positive
this new update is not easy to navigate,negative
sucks,negative
this app is down more than it is up.,negative
ive been having issues getting into my account it keeps saying system error try again later,negative
Takes forever to load & some times it just doesn't load.,negative
I use my computer for work when service goes out the technician don't offer discounts and I can't work for 2 to 3 days.,negative
It sucks,negative
"I did love it till today, I mean this is ridiculous, and can't even speak to anyone ON SHORE that i can understand or help with the damn problem.",negative
garbage,negative
i want to see an itemized report of my bill. what was owed and what has been paid.,negative
"Got this app when we switched over to AT&T. Takes forever to login!!!! When finally do it logs me back out!! Just tried to do a live chat, wont let me type anything!!! So many issues w/ this app! Not Impressed!!!!!",negative
service goes on and off at random.,negative
The new setup is very inconvenient and not at all user friendly. Always problems checking my account information. Do not like! Can't even log into the app because it always gives me some error 902 message.,negative
"Poor experience for such a great company. App is always crashing, and don't even mention it when you're in WiFi. Añso buying online is a hassle.",negative
MOST OF THE TIME ISN'T WORKING,negative
poor,negative
excuse are dust message for 4 days cant login on computer or phone to pay bill and they charge a fee to pay by phone or in person....,negative
"Hasn't let me log in since the merge. I have reset every password, log in , etc. I've tried calling customer service but I don't have 3 days to wait in hold.",negative
"the app hardly ""works"". most of the buttons dont function and the app has constant problems. Almost seems like they engineered it to be a hassle to pay your bill on time.",negative
App has been down for weeks,negative
"This app is miserable to use. After every update there is a ridiculous amount of effort required to log on. It takes so long to load that it times out and kicks you all the way out. Force Stop, Disable, Enable, reenter all credentials- all have to be done multiple times and even then you are lucky to get on. The platform changes at will so you never know what hoops you will have to jump through once you are able to successfully log on. Once you are able to get in, navigation causes it to lock up.",negative
new version of app is horrible. cant view usage or pay bill.,negative
it was good until like everything else they ruined it with junk ads. wasting time to load the usage chart which i am interested,negative
horrible for four month's it wont update keeps telling me 0 balance,negative
Cant get phone data usage,negative
App does not allow me to pay my bill. What college idiot thought of this non-sense? I have had service with you for 27 years. I guess it is time to go elsewhere.,negative
"its a horrible app. it never recognizes my password, constantly says to tryvthe app later, and its frustrating dealing with at t at all",negative
"since the update it's incredibly difficult to use, especially trying to find where to login.",negative
It's so hard to pay my phone bill with the new updated app,negative
trying to pay my bill as the app wont open.,negative
how can I remove this bloatware off my phone?,negative
Takes forever to login!! Hate it!!,negative
"Antes de actualizar la aplicación podía ver mis facturas, pagar la factura y otras cosas. Ya no puedo hacerlo desde el celular. Si no verifican bien tendré que desinstalar muy a pesar mío. Lamentablemente porque era una magnífica App.",negative
I can't enter my account after new few updates,negative
I hate the new update. I can not just login and check my account activity or make a payment. it takes me to direct TV like I'm logging in to DVD TV no before my att app was easy and simple its frustrating and inconvenient.,negative
it keeps kicking me out,negative
"DirecTV tries to force you to download this garbage app to make a payment by telling you theres a fee to pay over the phone. That's a lie! There's a free automated system. AT&T is literally one of the worst companies continually that I've dealt with, if not the worst. It's between them and Spectrum...but I'd probably have to say I've had more problems and more terrible customer service with AT&T over the years. So excited that I have now cancelled my DirecTV and have made my last payment!!!",negative
service,positive
"Worst app ever, buggy and all the back end sites of AT&T return bad request or don't pass the login information, we website on the computer is no different.",negative
cannot even log in...my att doesnt work..directv sign in doesnt work..directv is down...YOUR SERVICE IS HORRIBLE...AND YOU DONT CARE...IWAS TOLD ID GET A CALL BACK AND SHE LIED...HORRIBLE!!!!,negative
I like the old version of the app.,negative
sucks,negative
"doesnt load ,",negative
keep maken me login despite the finger print I keep doing,positive
"hate the version. I can't get my account to load to see anything. I want to view and pay my bill,not check out all the services I ALREADY have! Worst update EVER!",negative
only part of app that works is payment the rest never works imagine that,negative
cant due anything but link accounts and dont want to link accounts.,negative
att suck !! they have the worst customer service ever!!,negative
eh,negative
Bill info is incorrect. User IDs get mixed up. multiple log ins for each inquiry. not sure if it's the app or AT&T. WEB app is just as bad so i think it's AT&T,negative
bill is increasing and nobody give me a good reason .,negative
I haven't been able to view my account in a week just says it's down. The trash update was bad enough but now I cant even log in.,negative
to much to do to get what you need,positive
This app is pretty useless for anything other than just paying your bill. I gave it two stars just for doing that well. Troubleshooting or shopping for plans/devices just doesn't work at all.,negative
lately I cant log in very frustrating,negative
mine is no longer updating,negative
Worse phone. Went to. Canada. no. service. I want to. cancel. soon as I get to a store and get a new phone transfer my. sim. card. sorry. Misspells. messages puts phone numbers on. wrong. name.,negative
l cant to see my mobile phone bill keeps going to direct TV and don't even have it this app since u update is worthless,negative
new up date won't log in to the data usage part of it.,negative
cant get any of my account info on this app,negative
"att has a sucky reputation for poooooor customer service. they refuse to fix issues that pop up on their end, blame the customers for lying and being dishonest.",negative
keep trying to sign in to account and says timed out when only took seconds to enter ter info.,negative
Doesn't work..login problems.,negative
I am to 888ojoi88li,positive
I have been trying to pay my bill for 3 or 4 days now. It won't let me sign in. It says try later not working or even that my password doesn't exist. I've changed my password 2 or 3 times now and right after it confirms and verifies it and I go to sign in it will then say invalid password. I've had this password for over a year and had to change it for no reason as it didn't help me to access my acct. Maybe they'll make an extra million on everyone getting a late fee.,negative
Very confusing and difficult to use. Rarely works well for me.,negative
"I have two att accounts, uverse and wireless. The app will not log me out of one and take me to the other.",negative
Sucks!,negative
"everyday I have no internet for hours. I updated my apps, now it's horrible. even this is not good. what happened to what I had? Also why does my phone go through Texas and I don't live in Texas?",negative
enetsydyi and h,positive
always redirects mee to my hm page only good for making payments,negative
havent been able to access account for weeks. system error.,negative
user unfriendly,negative
"mediocre, but but at least it's better than the actual cellular service",negative
"I used this app all the time, until you updated it. Now it's hard to.navigate to anything but sales.",negative
"Everytime I try to log into the app, I get an error that ""Something is wrong. try again in a few minutes"".",negative
"Always slow, and doesn't function as intended... 1. Push notifications don't work... would like to know when my phone bill is due or set up reminder. Works once, but never again. 2. Live chat doesn't work. Instead a page pops up with the CS phone number and email. 3. It's 2019... there should be an easy way to split payment 50/50 on autopay... 4. Slow app... takes forever to load... on Wi-Fi too",negative
"I was happy with the service and the assistance when we have hit a difficult situation in life. Now with whatever changes you have done, has made it to where I could not make any adjustments. So now a return fee might be due to the funds not being available. My daughter was having a situation which caused her to get late. Due to my health I have missed a few days at work and was not paid. So now I might have to look for service with someone else...Now I am not able to set up any arrangements.",negative
"Garbage...everytime i try to login messages reads ""error...try again later""!!! I was only able to login the first time. This was like 3 weeks ago! Ever since then Error Error Error!!! 😠😡",negative
currently getting stuck when trying to check account info and pay bill.,negative
so so.,positive
ok?,positive
It's down more than stock market,positive
"this app is a piece of garbage. it either crashes every other time, right at the start, or it sits at the loading account info screen for an hour and never loads. what a piece of sht for a billion dollar company. obviously the money goes to the CEOs and not tech or improvements. wow what a suprise.",negative
i was told i could pay my bill on june 13th but i guess they never put notes in the system so due to that my phone is getting shut off. 😑 wish their wasnt broken promises.,negative
"sucks, times out constantly. especially if you try to go to a lower cost plan.",negative
unusable since update cant even log in,negative
slow,negative
Cannot log in... Fix please! Horrible!!!,negative
horrible design. linking accounts? Why?? im the damm owner of the account!,negative
this app now officially sucks ass!!! can't log in can't create new user name and/or password. need to be sent a temporary password everytime I want to access the app for anything!! at&t fix your app!!! it used to work quickly and efficiently.,negative
even after update so slow. some times it gets stuck in the main screen were you chopse to log in.,negative
im having an awfully hard time. when i get on the app it just loads forever and ever. it never uses to be this slow.,negative
"I don't remember doing this review, but one star is actually too high. I have tried numerous times to pay my bill for DirecTV through the app only to be told my account is inactive. My cell phone bill gets paid via ACH. Funny thing is that I am watching TV and using my cell phones with no problem. Only thing that DOESN'T work is the APP!",negative
Fails to load almost all the time. Cannot even reliably check my bill.,negative
pathetic,negative
i in joy it,positive
horrible. no video of bill,negative
unuseable! whatever they did when they updated made this app horrible. i have the hardest time finding anything and then it takes forever to load my information. totally worthless!,negative
"Takes a long time for pages to load up. also allows you to purchase channels, but if you want to cancel them, you have to call the company. so much for everything being on one site.",negative
"I have been through so much with this cellphone. I have been charged monthly for my original email that has had 2 locks put on it,since I got this cellphone. I am not happy. several techs HAVE tried to help me I even went into the Middletown store and they didn't put much effort into helping me so. My original email is not possible to get into. mam now the sound or well when I'm called I cannot be HEARD. I have been using speaker,asaI get new cp set I'm outta here scooter",negative
the app takes a long time to load and pretty confusing to navigate,negative
"Slow, barely works. Get a pop up saying I have an alert and when I click it I get taken no where, and there's no other way to find that ""alert""",negative
annoying nonsense,negative
Tried to pay my bill and it gave me an error and could not complete. Tried again and it went through. Guess what? Both payments came out of my account and i was asked to change the way i pay. Nope sorry! Now im stuck waiting for a week or more for my money they took unauthorized. Thanks for holding onto my money and making money off of it. If the app worked right this wouldn't of happened. Not happy at all!!!!!!,negative
"this app has such poor development, ots so slow. Its incredibly tedious and slow to use Do yourself a favor and use the AT&T website on your phone.",negative
"this app is CONSTANTLY crashing!!! it won't even open at this point!!! All I want to do is finish Game of Thrones and I can't even get the app to open without crashing, let alone open and load a show. It is absolutely ridiculous how much I pay a month and you can't even hire someone to get an app to run.",negative
Doesn't always work,negative
"This app used to work perfectly and since the last update I can no longer check my account usage, billing, etc. It is broken and no longer works.",negative
The update is awful. I cant get into my account at all anymore. The app keeps freezing or something.,negative
i can't use this app at all. it always says there is a system error to try back later.,negative
the older version was fine now it's too Cluttered and harder to navigate.. example of not broken dont fix it .,negative
no me ayuda en nada estoy molesto,negative
"I can not get into my account or EMAIL!!since last upgrade with my password. Thanks, people. P.S. I currently have a LG G4, which I'm keeping until 5G system gets straightened out & better coverage.",negative
Always have issues with log in.,negative
they will sexually assault you on the phone,negative
can no longer access my account. system error try again later.,negative
"es un asco, apesta, no te permite hacer nada se queda congelada dando vueltas el círculo, diciendo que casi llegan. NO SE PUEDE ACCEDER, NO SE PUEDE HACER NADA, no la descarguen.",negative
"Now that ive combined everything like I thought i was supposed to do, i still continue to have issues. So much red tape to get to your own personal info! ugh¡¡!!¡",negative
ever since the last update this app is pretty much unresponsive,negative
couldnt get an account!,negative
keeps getting logged off when trying to chat with representative.,negative
doesn't work can't login just spins give us a sec phone's almost 1 year old service is starting to degrade to force upgrade,negative
More than half the time my usage doesn't show up,negative
"New update is terrible, no clear quick way to get to bill pay for accounts.",negative
cant get to my account,negative
won't allow me to log in. had to change password each time. Not user friendly.,negative
"stupid,i just paid my bill with this damn app,now you want my password,screw you",negative
you get some of the information you need but it is terribly slow/ buggy.,negative
i wish yall would stop changing the site around. For older people its complicated.,negative
I can't find a real living human being to solve my problem with your Goddamn TV service!??,negative
can't ever get into account. always a system error,negative
I can't get into it even with the correct info it's annoying,negative
can't never get in to pay my bill,negative
la mas lenta que existe,negative
muy mala,negative
tengo tres horas tratando de pagar mi factura y solo aparece unas letras danos un momento ya casi llegamos! pesimo servicio,negative
i am supposed to be able to chech in once a month then i'm not supposed to have to rember ANOTHER PASSWORD BUT AS WITH EVERYTHING ELSE @ & WITH AT&T IT'T ALWAYS CRAPA' !!! GET IT TOGETHER AT&T OR GRT OUT OF THE BUSSINESS PLZ.,negative
still so slow on startup what's going on?,negative
Can't log in. The ability to log on is not there and i can't check my account,negative
Slow. Barely works at best. Just like Att,negative
do not like the new changes,negative
I've been a loyal AT&T customer for 15 years. My mobile signal is terrible. My phone doesn't work in my own house 90% of the time. I was promised year after year that coverage would improve and more towers would be added. It didn't happen.,negative
sucks i couldn sign in,negative
bad app,negative
"I don't like it. When you upgraded the App, since I have an older phone Samsung S4 and an older Samsung Pro tablet I can't use it anymore. Why can't you continue to make upgrades so that people who are on the app currently can still use it even if they have older equipment???!!! Dissatisfied that I can't use the app anymore.",negative
The signal in most of Patterson ca is horrible usually only 1 bar occasionally it will hit 2. couple that and throttling leaves you with just phone service. thier is really no other option but to pick MetroPCS for a second phone until the contract expires. wish A.T & T would fix this because everywhere else the service is phenomenal.,negative
pésima...muy lenta...y siempre tiene issues para abrir o precesar información...,negative
muy lenta he tardado casi dos horar para entrar. mejor me voy a pagar a la tienda me queda a 15 minutos...,negative
"Horrible update. App is impossible to navigate, links leads to no where. Please fix.",negative
"trouble getting to login screen, also chat live keeps disconnecting",negative
"It does not work. Fix it, I cannot access my account.",negative
horrible,negative
"the movie app sucks, u can log into your att app but cant get the movie discount under the same account .",negative
"I haven't been able to log in and manage my account in months. I'm always told their is technical issues and I can't access it at this time. I'm seriously considering switching carriers, what's the deal?? 😡",negative
i have always been enjoyed by at&t customer to consumers guarantee to be satisfied with the service s and now id be so happy to just finally recieve a free to me cellular network and when you can give this the look over just maybe i shall be the member of the teams winning winners circle of friends and their familys of the bestest female clientiel thanks att+ at&t wireless and the other one is my favorite is the only thing I can do is my new number isnt allowing to log into my att mobil account,positive
"Update ruined this app I used to be able to pick up my phone and check account and pay my bill. now I cant. uninstalling, it's of no use to me now",negative
terrible,negative
At&t has my app so screwed up that i can't open the garbage. thanks tech support,negative
The app sucks can't use it and when you call to a payment they want to charge you 5dollars 😡,negative
cant even load it's own app without wifi let alone any apps with at&t,negative
"for some reason the ""my at&t"" app is not working. It lets me sign in and then takes me to an error page and doesnt load anything. this has been down for a few months now and i been patient waiting in it to fix, thinking it was an update or something. typically i use this app because its way easier to pay my bill and look at other services.",negative
cant even log in to my account. yet another crappy att service,negative
Terrible app. I can't get to my account to pay my bill because it doesn't do anything when I click on what should be the link that takes me to the view and pay bills page. I've had trouble logging in repeatedly. and had to change passwords twice because it said I wasn't authorized. I guess I won't pay my bill and when they call to get paid I'll tell them why I can't pay.,negative
will not update,negative
"Cannot access account, says does not recognize password. When password is reset it tells me my account is locked. Was on the phone with ATT for nearly 2 hours this morning and The issue was NOT fixed nor do I have access to my account.",negative
has a hard time loading takes forever to go from page to page can never remember a password and doesn't work 25% of the time,negative
It was fine the way it was. After the recent redesign I can no longer access my account. Garbage.,negative
It never works right . Im.uninstalling fix it please. Its very annoying,negative
user un-friendly,negative
I can no longer access my account through the app. it has now become nothing more than an AT&T advertisement app. very disappointed.,negative
Update is still absolute trash. I still can't make payments and had to use my browser to make a payment.,negative
Can't access my account. Account menu isn't even there anymore.,negative
all I wanted to do is pay my bill,negative
This apps always have issues. One min you can pay your bill The next min you can't do anything .,negative
I really cant make changes to my accounts like I thought & directv customer service has really decline..,negative
"not working, again....",negative
"They updated the app and now you can't login to your account. you can click on My Account all you want, it's just for decoration. AT&T products and services suck!",negative
"horrifically slow, buggy app. Like all things AT&T, this app sits on top of their patchwork of poorly stitched together back-end services. So, if you like failed auth attempts, unavailable services, endless spinning load graphics, erroneous behavior, circular navigation... you've come to the right place. Ironically, I can't tell if the sub-par behavior of this worthless app is due to the app itself, or AT&T's horrible cell service/wireless, both of which I regret signing up for.",negative
I have never been able to get to the website using this app!,positive
AT&T owns fake news CNN 👎 I will switch over to Verizon.,negative
Since latest update can not make payments. Sets in infinite loop saying hang on almost there.,negative
The format change was dumb and unnecessary. Overly complicated and not user friendly,negative
i hate this website/app i never can get signed in on my account,negative
"Useless app, rarely works. Usually as ureliable as Uverse",negative
"I at my age once I had it now put it back,you're nosey if you want to be looking at photos camp pictures I had downloaded my AT&T account I'm not going to redo it put it back like it was no privacy there's no more room on my phone the cost is constantly putting stuff on there this is my phone is stepping over too many boundaries I don't have enough room on my phone to put what I want on it so don't you erase everything that I have because I end up and delete some of your things",negative
the changes make it nearly impossible to pay my bill. it makes me want to leave AT&T for good,negative
"I liked the new look of the app but with the latest update it is back to what it was before. Plain, slow and difficult to navigate.",negative
"Was used to the old app, and the new one has prompted me multiple times to ""log-in"" when I have already logged in using the biometric feature on my phone, frustrating.",negative
if there was a negative star that would be this app,negative
"I don't know what you have done to your app, but I just wasted 30 minutes trying to pay my bill and got NOWHERE!!! First, after waiting several minutes for the app to never load my account, I uninstalled and reinstalled it. Then, it refused to accept my username/password, so I went through the rigmarole of changing both. After all of that, your app STILL wouldn't load my account!!! All I want to do is pay my bill. Now I'll have to go to a store. You should give me a discount for the aggravation.",negative
"Whatever you did with this latest update has broken the app for me. I'm unable to access my account now. It asks me to confirm my password but there is no place to enter the password. Not to mention that I've been using my fingerprint as my ID for the last several months with no issue. Now, it still asks for the finger print confirmation when I open the app. The finger print is confirmed, then I'm stuck. Nothing else works after that. Funny thing is I'm trying to access it so I can pay my bill.",negative
"it sucks, never loads and errors out!",negative
"it's moving faster! yay! forever it has been the slowest, most frustrating thing...I hope it keeps up and I will bump up more stars",negative
doesnt work for me any more,negative
I'm always having to call to reset passwords ...randomly it just stops accepting my finger print or password. Very frustrating!,negative
when I want to see my bill I have wait for it to come up usually in 20 mins. it's not my internet cause I'm using wifi,negative
"I can't access my account through the app anymore. All the other links work, but not the account. This app is now useless.",negative
This new app is ridiculous everytime I'm trying to get into my account it's not letting me. I can be tapping all day and I still cant get in to my account. This is pure foolishness and I'm not happy what so ever.,negative
I think it's junk and bloatware and is a hassle to use. It takes an excessive amount of time for every single page to load and when it finally does load its a chore to find the information you need.,negative
bad a service is,positive
app will not work says oops problem on our end try again later. for the past month,negative
doesnt work on my Samsung s8...wouldnt go in to mys bills and only way I can log in is threw a iPhone to pay my bills,negative
Not able to log on. Tried several times even with the help of a customer service representative. I do not recommend this app.,negative
"it just stopped working, for no reason, just stopped, all my other apps work",negative
home phone with internet can't get data usage,negative
"mediocre, unreliable, it doesn't even compare with verizon",negative
"no longer recognizes my account info, now it's a huge pain in ass just to pay my bill, thanks for nothing",negative
Will not let me log in on mobile.,negative
2 months and app still will NOT OPEN....ERROR ERROR all I get. piece of carp app. and app came with the phone! maybe at&t will fix it...lol,negative
not easy to navigate. also gives mistakes information. plus the company itself won't help you either. and just wait till you try to upgrade your phone.,negative
app isn't working for me. once you click something it just keeps loading and never loads.,negative
Terrible as is their normal website. I guess when you have AT&T you should just have lowered expectations,negative
"this was after the update...my info was not updated after i paid my bill. it still says the previous amount, in which was already paid.",negative
sucks,negative
I want to change my password but not by having it sent to my house. I want it sent to my phone so I van pay my stupid bill,negative
runs extremely slow and always freezes.,negative
Can't log in,negative
if I could I would give it a .5 of a star due to the fact that everything time I'm on the App And try to log in it tells me that my password is not correct and then I have to make a new a whole new password that I save to the app and the next time I open the app it does the same thing... now I'm trying to pay my Internet bill and my old Direct TV account that I closed last year keeps popping up and won't let me pay my Internet bill,negative
horrible would like to have negative stars,negative
"this app is terrible. since the update, I cannot even login due to the 2 step ID verification. it does not send me a text with the code! even after talking with AT&T tech people 3 times and after they escalate, still doesn't work...I cant even login on a desktop. what up with that??",negative
I have been with AT&T for 15 years. But the last two years I have been trying to get a line from my old tablet off my bill. I have called I have talked to them and it was supposed to be twice off my bill. Me not checking the paperwork on my bill continue to pay the same mine. When I ask AT&T about it and try to get a refund for almost $400 that they have taken from me they refuse. They said they were open the case they denied me and never told me that they denied me. I call and that's how I found out that I was denied. I am very hurt and very upset to be with the company the 15 years or longer and to be treated this way. There's no one you can talk to besides the supervisors on the phone and they never solve my problem and now I feel like I may have to go to another phone company which I am very hurt and sad to leave AT&T but I cannot stay with them when they do things like this to me. Leaving old $400 but now they want me to pay 258 for a bill. They also put 12gb on my phone which I never signed up for they can never show me where I signed up for I only supposed to have 4 gigabytes they charge me for 12 and refuse to refund me.,negative
After the new update the app cannot be used unless you turn off wifi and use your data. Thankfully I read a review stating this or I would've never known. Hopefully this is fixed soon.,negative
"this is absolutely horrible!!! inaccurate, paid my bill and suddenly says my account is suspended! what the heck! pathetic",negative
AT&T was good until they constantly drop my calls and I had to wait an hour and a 1/2 and they charge you a month ahead and don't tell you,negative
PLEASE Fix it!!!!! I haven't been able to access my acct for a long while. Used to use it all the time. What is the deal???,negative
it won't let me sign in often. says something went wrong. doesnt tell you what did and just keeps not working,negative
where did the login go?!? almost totally useless I thought maybe hackers hijacked the app with a phishing datalogger. what the heck is wrong with you guys???,negative
i need an app for prepaid or add it all one app.....,positive
can you go back to the last version please. this one suck,negative
"after the update, this app is worthless",negative
"horrible, it won't let me login to access my benefits. Get authentication error.",negative
This app is garbage and so is this company. My 911 calling area is still in another state that I moved from 7 months ago and I can't get it updated I just keep getting error messages so I called they said they do see any problems on their end and can't refund the other state taxes they billed me for. They don't value their customers and they steal from their customers. Cant wait till my phone is paid off so I can switch. Att is a joke.,negative
this app is total crap. it used to work fine before the major update. now i cant access any account info. i just have to use the website instead. uninstalled.,negative
very confusing,negative
slow,negative
"I can never seem to open any of the tabs in the application. Takes too long to open, then times out.",negative
my phone has been dead for 4 days now. no service.,negative
this app it useless! never had issues whem it was just Directv.,negative
"Not sure how you managed to make this turd of a program worse, but here we are.",negative
bad app,negative
ATT coustomer service is abhorrent been a coustomer for 25 years they treat me like dirt,positive
Slow app. Often crashes,negative
This app worked great when I installed it two years ago. Updates since then have rendered it unusable for any purpose.,negative
very very very sloooowwwww,positive
tTerrible service this app & company keeps denying me my access to my account,negative
everytime I try to pay my bill using the app it tells me bad request and I'm getting aggravated with it,negative
hard to find directv bill to pay,negative
"For the industry so huge, this is the worst app I have ever used. Poor response time, unwanted and unrelated stuff all over, not user friendly, glitch in payments and so on.",negative
App sucks. can't login when connected via wifi.,negative
this new update sucks! cant pay my bills or check if my phone is eligible for upgrade or do ANYTHING pretty much cuz the app wont let me see my account! pretty much just stays on this store-like page where the only thing I can do is read an overview of what services and products you offer. GO BACK TO THE WAY IT WAS,negative
newest update is useless. manage account tab doesn't work. the only thing I use the app for is to pay bill.,negative
"""Please give us a moment. we're almost there."" is all I get when trying to use the app.",negative
"too much to much hard, it wouldnt let me in to pay a bill.",negative
need to change the app back to how it was. i gotta go through a million different things to just pay a bill. b4 was MUCH easier where u had it right in the front. This update really sucks and im annoyed each time i have to pay my bill online. VERY ANNOYED!!!!!!,negative
"needs work,still new",negative
slow,negative
I hate the new app,negative
"why didn't they just leave it as it was? it's been working fine for all the years I've had it. since the new design basically nothing works anymore I can't access my account period, wish there was a zero star button they suck.",negative
221222222222q2222,positive
ramirez69,positive
"I am traveling in Europe and tried several times to log into my account to pay my bill, but it kept saying it timed out. I decided to try again and finally got in two days later, but this was very frustrating because now I think the payment will be late.",negative
Cannot log in via app,negative
need to use more,positive
it wont download it just keeps starting back at 0% after it reached 100%.,negative
"I use to be able to use the app, but last couple months it keeps saying something is wrong. once I do get on its so small you can't read the usage.",negative
"Since the last update you can no longer even access your account. What is the point of sending me to the website to try to sell me things when I only want to log in to view my account? I've been a att customer for a decade and have a phone bill higher than most people's car payment, I do not need you to sell me something anytime I want to log in and check my account.",negative
App never works and when it does it is very slow. If I could give it negative stars I would. At&t doesn't care so this is pointless.,negative
"Prior to last few updates this was a great app. Now I have a lot of issues logging in and ""temporarily unavailable"" issues once logged in.",negative
"Definitivamente no sirve para nada su aplicación, nunca trabaja bien! Deberían trabajar en dar mejor servicio. En verdad desesperan... y todavía cuando uno llama dicen que uses la aplicación como si funcionara muy bien!😒",negative
Very Slow,negative
"i dont wont this app on my phone i have the 1 800 number for atnt, if i have any problems i can give them a call, i wont this app removed from my phone.",negative
The latest update does not let me check my account.,negative
wont let me log in,negative
ever since you updated this app I can't sign into my account. the page that comes up won't let me sign in..please fix this. don't know why you changed it was working fine before update,negative
like the old simple app you doin to much!,positive
This app like this company is trash.,negative
horrible,negative
always have billing issues,negative
i had a terrible time just getting to a screen where i could pay my bill,negative
"fix it, I can not open to my account I have to go to open my account in help section.",negative
the app is useless I still have call them i made a order an they cancelled the order on me.......smh....so mad rn,negative
It doesn't make sense to enter a pin code when I have a password,negative
shows inaccurate information,negative
Difficult time logging in and won't allow me to stay logged in once successful.,negative
why is the app always having system error? I cannot get any operator help! HELP!!!!!,negative
worthless!,negative
doesnt work properly. have close out multiple times before the proper page comes up. takes forever to do things because of the lag time. horrible.,negative
The app freezes too much and it's really slow. I have 2 cell phones and it does the same on both.,negative
can't log into my account more than once without having to reload the program or go to the web site,negative
Can I not use this app for my AT&T prepaid plan? I try creating a login and it says I can't and then gives me a link for the website,negative
Constantly having problems trying to log in keeps asking me for password when I have finger print can't get into the site it sucks,negative
having to sign in over and over and over again makes it pointless to even have this app half the time.,negative
it has changed and hard to navigate,negative
"Very confusing to use (on purpose???). For instance, when trying to find the international plans you have to go through no less than three pages to find it, then your not sure just what you are buying and hiw much it will cost.",negative
wont let me make an account,negative
it doesn't log me in my account. it keeps timing out.,negative
sucks,negative
u hoes sux major dick,negative
slow to update,negative
"i cant manage my account since the update, this app sucks donkey balls now. Update: i can manage my account now, this app does not suck donkey balls anymore.",negative
worst app and company,negative
"New to app, its not so clear what to do. i just click on an option and hope for the best.",positive
i don't have directv anymore and i keep getting this account,negative
"This app never functions properly and as of the past few weeks, the entire app has become obsolete and doesn't allow for one to progress past the loading page during login.",negative
"This app used to be great. However it got a update which drastically changed it and now I literally cannot get to my account. You load the app and first thing you see is a banner that says ""Manage my Account"". Tap on it and nothing happens.",negative
Unable to log in,negative
"cant log in cant find my user name or password, sends me to a phone number... if I wanted to call I wouldnt have gotten on my at&t app....",negative
when I try to sign in it don't respond so I need to close the app until it give me the option to sign in,negative
I am having problems logging in using the new app.,negative
this new update will not let me check my account. it will however allow me to go to the pages to buy things. Fix this issue or another unhappy customer will leave and take my money with me.,negative
the new update is trash change it back please and thank you.,negative
la aplicación tiene meses sin funcionar.,negative
Terrible. Cant access my account. To view my bill is impossible. Nothing on this app is helpful.,negative
stop changing things.,negative
will not let me in my account. every other day i have the try and access my account that AT&T has saved. they know its my phone. WHY???,negative
worst app because the people who operating it sucks.bo,negative
it's shity,negative
sucks keeps locking up,negative
I hate that starts out like I what to purchase something and it takes too long to load payment page.,negative
account keeps locking up,negative
hate the update why do i have a launchpage before i can even login now?,negative
"If it works, you maybe lucky enough to see how much you owe. Never pulls up data usage, always technical difficulties. I am highly disappointed considering the size of this company.",negative
this app sucks,negative
takes almost 20 minutes everytime I'm trying to log in because it says error the first eight or nine times then let's me through.,negative
"did,nt understand just to",negative
"Ok, but I have to tap on manage account several times sometimes it appears the app has frozen up",negative
your systems is to complicated,negative
requires a change in password every time you use it,negative
"the new update is awful!!! no matter where I click, it wont take me to pay my bill. guess y'all don't want my money🤷🏻‍♀️",negative
It won't let me log in....,negative
